season,episode_general,episode_season,pitch,Sequence,Badidea,OpenInvestment,OpenEquity,OpenValue,Offer,OfSharksWhoBid,OfSharksWhoWon,SharksBidding,SharksWinning,RefusedSharks,RefusedInvestment,RefusedEquity,InvestOffered,EquityOffered,ValueOffered,offertoopen,AcceptedInvestment,AcceptedEquity,AcceptedValue,Finaltoopen,Accepted,Offeredandrejected,Licensing,Business,Duration,CurrentSales,CumulativeSales,ProjectedSales,PatentStatus,BulkOrders,TeamSize,Education,PastExperience,TimeDevoted,Endorsement,MoreThan1SharkBid,PatentStatus_v2,female,mixed_team,OpenInvestment_mio,OpenValue_mio,RefusedInvestment_mio,InvestOffered_mio,CurrentSales_mio,CumulativeSales_mio,ProjectedSales_mio,ValueOffered_mio,AcceptedInvestment_mio,AcceptedValue_mio,equity_diff,patent1,patent2,patent3,best_offertoopen,best_accepted_equity,best_accepted_value,best_accepted_value_mio,best_accepted_invest
6,116,23,469,2,0,2000000,0.135,14814814.81,1,1,0,Robert,,Robert,2000000,0.25,2000000,0.25,8000000,0.54,,,,,0,1,0,Brand Yourself,24,800000,2200000,2000000,,0,1,0,0,1,0,0,,0,0,2,14.814815,2,2,0.80000001,2.2,2,8,,,,,,,0.54000002,0.25,8000000,8,2
6,116,23,470,3,0,150000,0.2,750000,0,0,0,,,,,,,,,,,,,,0,0,0,iC Pooch,24,17135,,,,1,2,0,0,1,0,0,,0,1,0.15000001,0.75,,,0.017135,,,,,,,,,,,,,,
6,116,23,471,4,0,250000,0.05,5000000,1,3,0,"Robert, Lori, Daymond",,"Robert, Lori, Daymond",250000,0.35,250000,0.2,1250000,0.25,,,,,0,1,0,The Home T,24,1100000,,,,0,1,0,0,1,1,1,,0,0,0.25,5,0.25,0.25,1.1,,,1.25,,,,,,,0.25,0.2,1250000,1.25,0.25
6,117,24,472,1,0,100000,0.05,2000000,1,2,0,"Kevin O, Daymond",,"Kevin O, Daymond",100000,0.5,100000,0.5,200000,0.1,,,,,0,1,0,Budsies,7,94000,94000,450000,,0,1,0,0,1,0,1,,0,0,0.1,2,0.1,0.1,0.093999997,0.093999997,0.44999999,0.2,,,,,,,0.1,0.5,200000,0.2,0.1
6,117,24,473,2,0,400000,0.1,4000000,0,0,0,,,,,,,,,,,,,,0,0,0,bee thinking,60,775000,1900000,1000000,No patent effort,0,1,0,0,1,0,0,0,0,0,0.40000001,4,,,0.77499998,1.9,1,,,,,1,0,0,,,,,
6,117,24,474,3,0,100000,0.2,500000,1,1,1,Lori,Lori,,100000,0.3,100000,0.28,357142.8571,0.714285714,100000,0.28,357142.8571,0.714285714,1,0,0,PullyPalz,12,97000,,,,0,1,0,0,1,0,0,,1,0,0.1,0.5,0.1,0.1,0.097000003,,,0.35714287,0.1,0.35714287,0.079999998,,,,0.71428573,0.28,357142.84,0.35714284,0.1
6,117,24,475,4,0,200000,0.15,1333333.333,0,0,0,,,,,,,,,,,,,,0,0,0,Forus,6,500000,,2500000,,0,2,3,0,1,1,0,,0,0,0.2,1.3333334,,,0.5,,2.5,,,,,,,,,,,,
6,118,25,476,,0,150000,0.2,750000,1,1,1,Barbara,,,,,,,,0.8,150000,0.25,600000,0.8,1,0,,NeatCheeks,,,,,,,,,,,,0,,1,0,0.15000001,0.75,,,,,,,0.15000001,0.60000002,0.050000001,,,,0.80000001,0.25,600000,0.60000002,0.15000001
6,118,25,477,,0,500000,0.05,10000000,1,1,1,Mark,,,,,,,,0.416666667,500000,0.12,4166666.667,0.416666667,1,,,Melni,,,,,,,,,,,,0,,0,0,0.5,10,,,,,,,0.5,4.1666665,0.07,,,,0.41666666,0.12,4166666.8,4.166667,0.5
6,118,25,478,,0,350000,0.1,3500000,0,0,0,,,,,,,,,,,,,,0,,,Beneath the Ink,,,,,,,,,,,,0,,0,1,0.34999999,3.5,,,,,,,,,,,,,,,,,
6,118,25,479,,0,600000,0.25,2400000,1,3,,"Mark, Robert & Kevin O.",,,,,,,,0.714285714,600000,0.35,1714285.714,0.714285714,1,,,PittMoss,,,,,,,,,,,,1,,0,0,0.60000002,2.4000001,,,,,,,0.60000002,1.7142857,0.1,,,,0.71428573,0.34999999,1714285.8,1.7142857,0.60000002
6,119,26,480,,0,725000,0.1,7250000,1,2,,Lori & Robert H.,,,,,,,,0.571428571,725000,0.175,4142857.143,0.571428571,1,,,ZinePak,,,,,,,,,,,,1,,1,0,0.72500002,7.25,,,,,,,0.72500002,4.1428571,0.075000003,,,,0.5714286,0.175,4142857.3,4.1428571,0.72500002
6,119,26,481,,0,120000,0.18,666666.6667,0,0,0,,,,,,,,,,,,,,0,,,snagastool,,,,,,,,,,,,0,,0,0,0.12,0.66666669,,,,,,,,,,,,,,,,,
6,119,26,482,,0,200000,0.08,2500000,1,2,0,Kevin O & Robert,,Kevin O & Robert,200000,0.25,200000,0.25,800000,0.32,,,,,0,1,,Buck Mason,,300000,,,,,2,,,1,,1,,0,0,0.2,2.5,0.2,0.2,0.30000001,,,0.80000001,,,,,,,0.31999999,0.25,800000,0.80000001,0.2
6,119,26,483,,0,100000,0.1,1000000,1,2,,Mark & Daymond,,,,,,,,0.666666667,200000,0.3,666666.6667,0.666666667,1,,,Noene,,,,,,,,,,,,1,,0,0,0.1,1,,,,,,,0.2,0.66666669,0.2,,,,0.66666669,0.30000001,666666.69,0.66666669,0.2
6,120,27,484,,0,5000000,0.5,10000000,1,1,1,Robert H.,,,,,,,,1,5000000,0.5,10000000,1,1,,,AirCar,,,,,,,,,,,,0,,0,0,5,10,,,,,,,5,10,0,,,,1,0.5,10000000,10,5
6,120,27,485,,0,150000,0.2,750000,0,0,0,,,,,,,,,,,,,,0,,,Paleo Diet Foods,,,,,,,,,,,,0,,1,0,0.15000001,0.75,,,,,,,,,,,,,,,,,
6,120,27,486,,0,75000,0.2,375000,1,1,1,Mark,,,,,,,,0.404040404,50000,0.33,151515.1515,0.404040404,1,,,World Record Striper Company,,,,,,,,,,,,0,,0,0,0.075000003,0.375,,,,,,,0.050000001,0.15151516,0.13,,,,0.4040404,0.33000001,151515.16,0.15151516,0.050000001
6,120,27,487,,0,150000,0.035,4285714.286,0,0,0,,,,,,,,,,,,,,0,,,Frameri,,,,,,,,,,,,0,,0,0,0.15000001,4.2857141,,,,,,,,,,,,,,,,,
6,121,28,488,,0,100000,0.2,500000,1,1,1,Barbara,,,,,,,,0.606060606,100000,0.33,303030.303,0.606060606,1,,,Zoom,,,,,,,,,,,,0,,1,0,0.1,0.5,,,,,,,0.1,0.30303031,0.13,,,,0.60606062,0.33000001,303030.31,0.30303031,0.1
6,121,28,489,,0,400000,0.15,2666666.667,0,0,0,,,,,,,,,,,,,,0,,,Sunscreen Mist,,,,,,,,,,,,0,,0,0,0.40000001,2.6666667,,,,,,,,,,,,,,,,,
6,121,28,490,,0,3000000,0.1,30000000,1,1,1,Robert H.,,,,,,,,0.4,3000000,0.25,12000000,0.4,1,,,SynDaver Labs,,,,,,,,,,,,0,,0,0,3,30,,,,,,,3,12,0.15000001,,,,0.40000001,0.25,12000000,12,3
6,121,28,491,,0,100000,0.1,1000000,1,1,1,Mark,,,,,,,,1,100000,0.1,1000000,1,1,,,You Kick Ass,,,,,,,,,,,,0,,1,0,0.1,1,,,,,,,0.1,1,0,,,,1,0.1,1000000,1,0.1
6,122,29,492,,0,100000,0.05,2000000,1,3,,"Mark, Robert H. & Guest",,,,,,,,1.5,225000,0.075,3000000,1.5,1,,,Shark Wheel,,,,,,,,,,,,1,,0,0,0.1,2,,,,,,,0.22499999,3,0.025,,,,1.5,0.075000003,3000000,3,0.22499999
6,122,29,493,,1,100000,0.2,500000,0,0,0,,,,,,,,,,,,,,0,,,Gato Cafe,,,,,,,,,,,,0,,1,0,0.1,0.5,,,,,,,,,,,,,,,,,
6,122,29,494,,0,300000,0.1,3000000,1,1,1,Mark,,,,,,,,0.5,300000,0.2,1500000,0.5,1,,,Sway Motorsports,,,,,,,,,,,,0,,0,0,0.30000001,3,,,,,,,0.30000001,1.5,0.1,,,,0.5,0.2,1500000,1.5,0.30000001
6,122,29,495,,0,500000,0.1,5000000,1,1,1,Daymond,,,,,,,,0.5,500000,0.2,2500000,0.5,1,,,Spikeball,,,,,,,,,,,,0,,0,0,0.5,5,,,,,,,0.5,2.5,0.1,,,,0.5,0.2,2500000,2.5,0.5
